route_id,service_id,trip_id,trip_headsign,shape_id
V1-20-39,2812,4506957,València Sud,48
V1-20-35,2812,4506956,València Sud,2
V1-20-28,2812,4506955,València Sud,2
V1-20-39,2812,4506954,València Sud,48
V1-29-20,2812,4506534,Empalme,2
V1-29-20,2812,4506533,Empalme,2
V1-39-20,2812,4506595,Bétera,2
V1-36-20,2812,4506592,Seminari - CEU,2
V2-53-20,2812,4506532,Llíria,47
V2-44-20,2812,4506531,Paterna,1
V2-54-78,2812,4506530,Llíria,47
V2-20-44,2812,4506953,València Sud,47
V2-54-78,2812,4506529,Llíria,47
V2-20-44,2812,4506952,València Sud,47
V2-54-20,2812,4506528,Llíria,1
V2-20-44,2812,4506951,València Sud,47
V2-54-20,2812,4506527,Llíria,1
V2-20-54,2812,4506950,València Sud,47
V2-44-20,2812,4506526,Paterna,1
V2-20-44,2812,4506949,València Sud,47
V2-54-20,2812,4506525,Llíria,1
V2-20-54,2812,4506948,València Sud,47
V2-54-78,2812,4506524,Llíria,47
V2-20-54,2812,4506947,València Sud,47
V2-54-20,2812,4506523,Llíria,1
V2-20-54,2812,4506946,València Sud,47
V2-54-78,2812,4506522,Llíria,47
V2-20-54,2812,4506945,València Sud,47
V2-54-20,2812,4506521,Llíria,1
V2-20-54,2812,4506944,València Sud,47
V2-44-20,2812,4506520,Paterna,1
V2-20-44,2812,4506943,València Sud,47
V2-54-20,2812,4506519,Llíria,1
V2-20-54,2812,4506942,València Sud,47
V2-44-20,2812,4506518,Paterna,1
V2-20-54,2812,4506941,València Sud,47
V2-54-78,2812,4506517,Llíria,47
V2-20-43,2812,4506940,València Sud,1
V2-44-20,2812,4506516,Paterna,1
V2-20-53,2812,4506939,València Sud,1
V2-54-20,2812,4506515,Llíria,1
V2-20-54,2812,4506938,València Sud,47
V2-43-20,2812,4506514,Paterna,47
V2-20-44,2812,4506937,València Sud,47
V2-54-20,2812,4506513,Llíria,1
V2-20-54,2812,4506936,València Sud,47
V2-44-20,2812,4506512,Paterna,1
V2-20-44,2812,4506935,València Sud,47
V2-53-20,2812,4506511,Llíria,47
V2-20-54,2812,4506934,València Sud,47
V2-44-20,2812,4506510,Paterna,1
V2-20-44,2812,4506933,València Sud,47
V2-54-78,2812,4506509,Llíria,47
V2-20-54,2812,4506932,València Sud,47
V2-44-20,2812,4506508,Paterna,1
V2-20-44,2812,4506931,València Sud,47
V2-54-78,2812,4506507,Llíria,47
V2-20-54,2812,4506930,València Sud,47
V2-44-20,2812,4506506,Paterna,1
V2-20-44,2812,4506929,València Sud,47
V2-54-20,2812,4506505,Llíria,1
V2-20-54,2812,4506928,València Sud,47
V2-44-20,2812,4506504,Paterna,1
V2-20-44,2812,4506927,València Sud,47
V2-54-20,2812,4506503,Llíria,1
V2-20-54,2812,4506926,València Sud,47
V2-44-20,2812,4506502,Paterna,1
V2-20-44,2812,4506925,València Sud,47
V2-54-78,2812,4506501,Llíria,47
V2-20-54,2812,4506924,València Sud,47
V2-44-20,2812,4506500,Paterna,1
V2-20-43,2812,4506923,València Sud,1
V2-54-20,2812,4506499,Llíria,1
V2-20-54,2812,4506922,València Sud,47
V2-44-20,2812,4506498,Paterna,1
V2-20-44,2812,4506921,València Sud,47
V2-54-78,2812,4506497,Llíria,47
V2-20-54,2812,4506920,València Sud,47
V2-54-20,2812,4506496,Llíria,1
V2-20-44,2812,4506919,València Sud,47
V2-44-20,2812,4506495,Paterna,1
V2-20-54,2812,4506918,València Sud,47
V2-54-20,2812,4506494,Llíria,1
V2-20-44,2812,4506917,València Sud,47
V2-44-78,2812,4506493,Paterna,47
V2-78-54,2812,4506916,València Sud,1
V2-54-78,2812,4506492,Llíria,47
V2-20-44,2812,4506915,València Sud,47
V2-53-20,2812,4506491,Llíria,47
V2-20-54,2812,4506914,València Sud,47
V2-44-78,2812,4506490,Paterna,47
V2-20-44,2812,4506913,València Sud,47
V2-54-20,2812,4506489,Llíria,1
V2-20-54,2812,4506912,València Sud,47
V2-44-20,2812,4506488,Paterna,1
V2-20-54,2812,4506911,València Sud,47
V2-54-20,2812,4506487,Llíria,1
V2-20-44,2812,4506910,València Sud,47
V2-43-20,2812,4506486,Paterna,47
V2-20-54,2812,4506909,València Sud,47
V2-54-78,2812,4506485,Llíria,47
V2-20-54,2812,4506908,València Sud,47
V2-44-20,2812,4506483,Paterna,1
V2-20-43,2812,4506907,València Sud,1
V2-54-20,2812,4506484,Llíria,1
V2-20-54,2812,4506906,València Sud,47
V2-44-20,2812,4506482,Paterna,1
V2-20-44,2812,4506905,València Sud,47
V2-53-20,2812,4506481,Llíria,47
V2-20-54,2812,4506904,València Sud,47
V2-44-20,2812,4506480,Paterna,1
V2-20-44,2812,4506903,València Sud,47
V2-54-78,2812,4506478,Llíria,47
V2-20-54,2812,4506902,València Sud,47
V2-44-20,2812,4506479,Paterna,1
V2-20-44,2812,4506901,València Sud,47
V2-54-20,2812,4506477,Llíria,1
V2-20-54,2812,4506900,València Sud,47
V2-44-20,2812,4506476,Paterna,1
V2-20-44,2812,4506899,València Sud,47
V2-53-20,2812,4506475,Llíria,47
V2-78-54,2812,4506898,València Sud,1
V2-43-20,2812,4506473,Paterna,47
V2-20-44,2812,4506897,València Sud,47
V2-20-54,2812,4506896,València Sud,47
V2-54-78,2812,4506474,Llíria,47
V2-20-44,2812,4506895,València Sud,47
V2-44-20,2812,4506472,Paterna,1
V2-20-54,2812,4506894,València Sud,47
V2-20-44,2812,4506893,València Sud,47
V2-54-20,2812,4506471,Llíria,1
V2-20-54,2812,4506892,València Sud,47
V2-44-20,2812,4506470,Paterna,1
V2-20-44,2812,4506891,València Sud,47
V2-53-20,2812,4506468,Llíria,47
V2-20-54,2812,4506890,València Sud,47
V2-44-20,2812,4506469,Paterna,1
V2-54-20,2812,4506467,Llíria,1
V2-20-44,2812,4506889,València Sud,47
V2-44-20,2812,4506466,Paterna,1
V2-20-53,2812,4506888,València Sud,1
V2-54-20,2812,4506465,Llíria,1
V2-20-44,2812,4506887,València Sud,47
V2-54-20,2812,4506463,Llíria,1
V2-20-54,2812,4506886,València Sud,47
V2-29-20,2812,4506464,Empalme,1
V2-20-29,2812,4506885,València Sud,1
V2-20-54,2812,4506884,València Sud,47
V2-53-20,2812,4506462,Llíria,47
V2-20-54,2812,4506883,València Sud,47
V2-20-54,2812,4506882,València Sud,47
V2-20-54,2812,4506881,València Sud,47
V3-64-66,2812,4506461,Rafelbunyol,3
V3-182-67,2812,4506880,Aeroport,3
V3-64-25,2812,4506460,Rafelbunyol,43
V3-73-66,2812,4506879,Av. del Cid,43
V3-64-182,2812,4506458,Rafelbunyol,3
V3-182-66,2812,4506878,Aeroport,43
V3-64-182,2812,4506459,Rafelbunyol,3
V3-182-64,2812,4506877,Aeroport,43
V3-64-66,2812,4506457,Rafelbunyol,3
V3-182-64,2812,4506876,Aeroport,43
V3-64-182,2812,4506456,Rafelbunyol,3
V3-182-66,2812,4506875,Aeroport,43
V3-64-66,2812,4506455,Rafelbunyol,3
V3-182-64,2812,4506874,Aeroport,43
V3-64-182,2812,4506453,Rafelbunyol,3
V3-182-56,2812,4506873,Aeroport,43
V3-64-182,2812,4506454,Rafelbunyol,3
V3-182-64,2812,4506872,Aeroport,43
V3-64-182,2812,4506452,Rafelbunyol,3
V3-181-64,2812,4506871,Aeroport,3
V3-64-182,2812,4506451,Rafelbunyol,3
V3-182-64,2812,4506870,Aeroport,43
V3-64-182,2812,4506450,Rafelbunyol,3
V3-182-64,2812,4506869,Aeroport,43
V3-64-182,2812,4506448,Rafelbunyol,3
V3-182-64,2812,4506868,Aeroport,43
V3-63-182,2812,4506449,Rafelbunyol,43
V3-182-64,2812,4506867,Aeroport,43
V3-64-182,2812,4506447,Rafelbunyol,3
V3-182-64,2812,4506866,Aeroport,43
V3-64-182,2812,4506446,Rafelbunyol,3
V3-182-64,2812,4506865,Aeroport,43
V3-64-182,2812,4506445,Rafelbunyol,3
V3-182-64,2812,4506864,Aeroport,43
V3-64-182,2812,4506443,Rafelbunyol,3
V3-182-64,2812,4506863,Aeroport,43
V3-64-182,2812,4506444,Rafelbunyol,3
V3-182-64,2812,4506862,Aeroport,43
V3-64-181,2812,4506442,Rafelbunyol,43
V3-182-64,2812,4506861,Aeroport,43
V3-64-181,2812,4506441,Rafelbunyol,43
V3-182-64,2812,4506860,Aeroport,43
V3-64-182,2812,4506440,Rafelbunyol,3
V3-182-64,2812,4506859,Aeroport,43
V3-64-182,2812,4506438,Rafelbunyol,3
V3-182-64,2812,4506858,Aeroport,43
V3-64-181,2812,4506439,Rafelbunyol,43
V3-182-64,2812,4506857,Aeroport,43
V3-64-182,2812,4506437,Rafelbunyol,3
V3-182-64,2812,4506856,Aeroport,43
V3-64-182,2812,4506436,Rafelbunyol,3
V3-182-64,2812,4506855,Aeroport,43
V3-64-182,2812,4506435,Rafelbunyol,3
V3-182-64,2812,4506854,Aeroport,43
V3-64-181,2812,4506433,Rafelbunyol,43
V3-182-64,2812,4506853,Aeroport,43
V3-64-182,2812,4506434,Rafelbunyol,3
V3-182-64,2812,4506852,Aeroport,43
V3-64-182,2812,4506432,Rafelbunyol,3
V3-182-64,2812,4506851,Aeroport,43
V3-64-181,2812,4506431,Rafelbunyol,43
V3-182-64,2812,4506850,Aeroport,43
V3-64-182,2812,4506430,Rafelbunyol,3
V3-182-64,2812,4506849,Aeroport,43
V3-64-182,2812,4506428,Rafelbunyol,3
V3-182-64,2812,4506848,Aeroport,43
V3-64-182,2812,4506429,Rafelbunyol,3
V3-182-64,2812,4506847,Aeroport,43
V3-64-182,2812,4506427,Rafelbunyol,3
V3-182-64,2812,4506846,Aeroport,43
V3-64-182,2812,4506426,Rafelbunyol,3
V3-182-64,2812,4506845,Aeroport,43
V3-63-182,2812,4506425,Rafelbunyol,43
V3-182-64,2812,4506844,Aeroport,43
V3-64-182,2812,4506423,Rafelbunyol,3
V3-182-64,2812,4506843,Aeroport,43
V3-64-182,2812,4506424,Rafelbunyol,3
V3-182-64,2812,4506842,Aeroport,43
V3-64-182,2812,4506422,Rafelbunyol,3
V3-182-64,2812,4506841,Aeroport,43
V3-64-182,2812,4506421,Rafelbunyol,3
V3-182-64,2812,4506840,Aeroport,43
V3-64-182,2812,4506420,Rafelbunyol,3
V3-182-64,2812,4506839,Aeroport,43
V3-64-182,2812,4506418,Rafelbunyol,3
V3-182-64,2812,4506838,Aeroport,43
V3-64-182,2812,4506419,Rafelbunyol,3
V3-182-64,2812,4506837,Aeroport,43
V3-64-181,2812,4506417,Rafelbunyol,43
V3-182-64,2812,4506836,Aeroport,43
V3-64-182,2812,4506416,Rafelbunyol,3
V3-182-64,2812,4506835,Aeroport,43
V3-64-181,2812,4506415,Rafelbunyol,43
V3-182-64,2812,4506834,Aeroport,43
V3-64-182,2812,4506414,Rafelbunyol,3
V3-182-64,2812,4506833,Aeroport,43
V3-64-182,2812,4506413,Rafelbunyol,3
V3-182-64,2812,4506832,Aeroport,43
V3-64-181,2812,4506412,Rafelbunyol,43
V3-182-64,2812,4506831,Aeroport,43
V3-64-182,2812,4506411,Rafelbunyol,3
V3-182-64,2812,4506830,Aeroport,43
V3-64-182,2812,4506410,Rafelbunyol,3
V3-182-64,2812,4506829,Aeroport,43
V3-64-182,2812,4506409,Rafelbunyol,3
V3-182-64,2812,4506828,Aeroport,43
V3-64-181,2812,4506408,Rafelbunyol,43
V3-182-64,2812,4506827,Aeroport,43
V3-64-182,2812,4506407,Rafelbunyol,3
V3-182-64,2812,4506826,Aeroport,43
V3-64-182,2812,4506406,Rafelbunyol,3
V3-182-64,2812,4506825,Aeroport,43
V3-64-182,2812,4506405,Rafelbunyol,3
V3-182-64,2812,4506824,Aeroport,43
V3-64-182,2812,4506403,Rafelbunyol,3
V3-182-64,2812,4506823,Aeroport,43
V3-64-182,2812,4506404,Rafelbunyol,3
V3-182-64,2812,4506822,Aeroport,43
V3-64-182,2812,4506402,Rafelbunyol,3
V3-182-64,2812,4506821,Aeroport,43
V3-64-182,2812,4506401,Rafelbunyol,3
V3-182-64,2812,4506820,Aeroport,43
V3-64-182,2812,4506400,Rafelbunyol,3
V3-182-64,2812,4506819,Aeroport,43
V3-64-182,2812,4506398,Rafelbunyol,3
V3-182-64,2812,4506818,Aeroport,43
V3-64-182,2812,4506399,Rafelbunyol,3
V3-182-64,2812,4506817,Aeroport,43
V3-66-182,2812,4506397,Machado,3
V3-182-64,2812,4506816,Aeroport,43
V3-64-182,2812,4506396,Rafelbunyol,3
V3-182-64,2812,4506815,Aeroport,43
V3-66-182,2812,4506395,Machado,3
V3-182-64,2812,4506814,Aeroport,43
V3-64-182,2812,4506393,Rafelbunyol,3
V3-66-182,2812,4506394,Machado,3
V3-182-64,2812,4506813,Aeroport,43
V3-64-182,2812,4506392,Rafelbunyol,3
V3-182-64,2812,4506812,Aeroport,43
V3-66-182,2812,4506391,Machado,3
V3-182-64,2812,4506811,Aeroport,43
V3-66-182,2812,4506390,Machado,3
V3-66-182,2812,4506389,Machado,3
V4-94-102,2812,4507050,Vicent Andrés Estellés,25
V4-95-98,2812,4507343,Dr. Lluch,5
V4-98-114,2812,4507051,Mas del Rosari,5
V4-95-98,2812,4507344,Dr. Lluch,5
V4-98-114,2812,4507054,Mas del Rosari,5
V4-95-98,2812,4507345,Dr. Lluch,5
V4-98-114,2812,4507055,Mas del Rosari,5
V4-95-98,2812,4507346,Dr. Lluch,5
V4-94-102,2812,4507058,Vicent Andrés Estellés,25
V4-102-98,2812,4507348,Dr. Lluch,25
V4-98-114,2812,4507059,Mas del Rosari,5
V4-95-98,2812,4507349,Dr. Lluch,5
V4-94-102,2812,4507061,Vicent Andrés Estellés,25
V4-114-98,2812,4507351,Dr. Lluch,25
V4-98-114,2812,4507063,Mas del Rosari,5
V4-95-98,2812,4507354,Dr. Lluch,5
V4-98-102,2812,4507065,Vicent Andrés Estellés,5
V4-95-98,2812,4507355,Dr. Lluch,5
V4-98-114,2812,4507067,Mas del Rosari,5
V4-114-98,2812,4507356,Dr. Lluch,25
V4-98-102,2812,4507069,Vicent Andrés Estellés,5
V4-95-98,2812,4507358,Dr. Lluch,5
V4-98-114,2812,4507071,Mas del Rosari,5
V4-102-98,2812,4507361,Dr. Lluch,25
V4-98-102,2812,4507073,Vicent Andrés Estellés,5
V4-114-98,2812,4507363,Dr. Lluch,25
V4-98-114,2812,4507076,Mas del Rosari,5
V4-102-98,2812,4507365,Dr. Lluch,25
V4-98-102,2812,4507078,Vicent Andrés Estellés,5
V4-114-98,2812,4507367,Dr. Lluch,25
V4-98-114,2812,4507081,Mas del Rosari,5
V4-102-98,2812,4507370,Dr. Lluch,25
V4-98-102,2812,4507084,Vicent Andrés Estellés,5
V4-114-98,2812,4507373,Dr. Lluch,25
V4-98-114,2812,4507087,Mas del Rosari,5
V4-102-98,2812,4507376,Dr. Lluch,25
V4-98-102,2812,4507090,Vicent Andrés Estellés,5
V4-114-98,2812,4507379,Dr. Lluch,25
V4-98-114,2812,4507093,Mas del Rosari,5
V4-102-98,2812,4507382,Dr. Lluch,25
V4-98-102,2812,4507096,Vicent Andrés Estellés,5
V4-114-98,2812,4507385,Dr. Lluch,25
V4-98-114,2812,4507099,Mas del Rosari,5
V4-102-98,2812,4507388,Dr. Lluch,25
V4-98-102,2812,4507102,Vicent Andrés Estellés,5
V4-114-98,2812,4507391,Dr. Lluch,25
V4-98-114,2812,4507105,Mas del Rosari,5
V4-102-98,2812,4507394,Dr. Lluch,25
V4-98-102,2812,4507108,Vicent Andrés Estellés,5
V4-114-98,2812,4507397,Dr. Lluch,25
V4-98-114,2812,4507111,Mas del Rosari,5
V4-102-98,2812,4507400,Dr. Lluch,25
V4-98-102,2812,4507114,Vicent Andrés Estellés,5
V4-114-98,2812,4507403,Dr. Lluch,25
V4-98-114,2812,4507117,Mas del Rosari,5
V4-102-98,2812,4507406,Dr. Lluch,25
V4-98-102,2812,4507120,Vicent Andrés Estellés,5
V4-114-98,2812,4507409,Dr. Lluch,25
V4-98-114,2812,4507123,Mas del Rosari,5
V4-102-98,2812,4507412,Dr. Lluch,25
V4-98-102,2812,4507126,Vicent Andrés Estellés,5
V4-114-98,2812,4507415,Dr. Lluch,25
V4-98-114,2812,4507129,Mas del Rosari,5
V4-102-98,2812,4507418,Dr. Lluch,25
V4-98-102,2812,4507132,Vicent Andrés Estellés,5
V4-114-98,2812,4507421,Dr. Lluch,25
V4-98-114,2812,4507135,Mas del Rosari,5
V4-102-98,2812,4507424,Dr. Lluch,25
V4-98-102,2812,4507138,Vicent Andrés Estellés,5
V4-114-98,2812,4507427,Dr. Lluch,25
V4-98-114,2812,4507141,Mas del Rosari,5
V4-102-98,2812,4507430,Dr. Lluch,25
V4-98-102,2812,4507144,Vicent Andrés Estellés,5
V4-114-98,2812,4507433,Dr. Lluch,25
V4-98-114,2812,4507147,Mas del Rosari,5
V4-102-98,2812,4507436,Dr. Lluch,25
V4-98-102,2812,4507150,Vicent Andrés Estellés,5
V4-114-98,2812,4507439,Dr. Lluch,25
V4-98-114,2812,4507153,Mas del Rosari,5
V4-102-98,2812,4507442,Dr. Lluch,25
V4-98-102,2812,4507156,Vicent Andrés Estellés,5
V4-114-98,2812,4507445,Dr. Lluch,25
V4-98-114,2812,4507159,Mas del Rosari,5
V4-102-98,2812,4507448,Dr. Lluch,25
V4-98-102,2812,4507162,Vicent Andrés Estellés,5
V4-114-98,2812,4507451,Dr. Lluch,25
V4-98-114,2812,4507165,Mas del Rosari,5
V4-102-98,2812,4507454,Dr. Lluch,25
V4-98-102,2812,4507168,Vicent Andrés Estellés,5
V4-114-98,2812,4507457,Dr. Lluch,25
V4-98-114,2812,4507171,Mas del Rosari,5
V4-102-98,2812,4507460,Dr. Lluch,25
V4-98-102,2812,4507174,Vicent Andrés Estellés,5
V4-114-98,2812,4507463,Dr. Lluch,25
V4-98-114,2812,4507177,Mas del Rosari,5
V4-102-98,2812,4507466,Dr. Lluch,25
V4-98-102,2812,4507180,Vicent Andrés Estellés,5
V4-114-98,2812,4507469,Dr. Lluch,25
V4-98-114,2812,4507183,Mas del Rosari,5
V4-102-98,2812,4507472,Dr. Lluch,25
V4-98-102,2812,4507186,Vicent Andrés Estellés,5
V4-114-98,2812,4507475,Dr. Lluch,25
V4-98-114,2812,4507189,Mas del Rosari,5
V4-102-98,2812,4507478,Dr. Lluch,25
V4-98-102,2812,4507192,Vicent Andrés Estellés,5
V4-114-98,2812,4507481,Dr. Lluch,25
V4-98-114,2812,4507195,Mas del Rosari,5
V4-102-98,2812,4507484,Dr. Lluch,25
V4-98-102,2812,4507198,Vicent Andrés Estellés,5
V4-114-98,2812,4507487,Dr. Lluch,25
V4-98-114,2812,4507201,Mas del Rosari,5
V4-102-98,2812,4507490,Dr. Lluch,25
V4-98-102,2812,4507204,Vicent Andrés Estellés,5
V4-114-98,2812,4507493,Dr. Lluch,25
V4-98-114,2812,4507207,Mas del Rosari,5
V4-102-98,2812,4507496,Dr. Lluch,25
V4-98-102,2812,4507210,Vicent Andrés Estellés,5
V4-114-98,2812,4507499,Dr. Lluch,25
V4-98-114,2812,4507213,Mas del Rosari,5
V4-102-98,2812,4507502,Dr. Lluch,25
V4-98-102,2812,4507216,Vicent Andrés Estellés,5
V4-114-98,2812,4507505,Dr. Lluch,25
V4-98-114,2812,4507219,Mas del Rosari,5
V4-102-98,2812,4507508,Dr. Lluch,25
V4-98-102,2812,4507222,Vicent Andrés Estellés,5
V4-114-98,2812,4507511,Dr. Lluch,25
V4-98-114,2812,4507225,Mas del Rosari,5
V4-102-98,2812,4507514,Dr. Lluch,25
V4-98-102,2812,4507228,Vicent Andrés Estellés,5
V4-114-98,2812,4507517,Dr. Lluch,25
V4-98-114,2812,4507231,Mas del Rosari,5
V4-102-98,2812,4507520,Dr. Lluch,25
V4-98-102,2812,4507234,Vicent Andrés Estellés,5
V4-114-98,2812,4507523,Dr. Lluch,25
V4-98-114,2812,4507237,Mas del Rosari,5
V4-102-98,2812,4507526,Dr. Lluch,25
V4-98-102,2812,4507240,Vicent Andrés Estellés,5
V4-114-98,2812,4507529,Dr. Lluch,25
V4-98-114,2812,4507243,Mas del Rosari,5
V4-102-98,2812,4507532,Dr. Lluch,25
V4-98-102,2812,4507246,Vicent Andrés Estellés,5
V4-114-98,2812,4507535,Dr. Lluch,25
V4-98-114,2812,4507249,Mas del Rosari,5
V4-102-98,2812,4507538,Dr. Lluch,25
V4-98-102,2812,4507252,Vicent Andrés Estellés,5
V4-114-98,2812,4507541,Dr. Lluch,25
V4-98-114,2812,4507255,Mas del Rosari,5
V4-102-98,2812,4507544,Dr. Lluch,25
V4-98-102,2812,4507258,Vicent Andrés Estellés,5
V4-114-98,2812,4507547,Dr. Lluch,25
V4-98-114,2812,4507261,Mas del Rosari,5
V4-102-98,2812,4507550,Dr. Lluch,25
V4-98-102,2812,4507264,Vicent Andrés Estellés,5
V4-114-98,2812,4507553,Dr. Lluch,25
V4-98-114,2812,4507267,Mas del Rosari,5
V4-102-98,2812,4507556,Dr. Lluch,25
V4-98-102,2812,4507270,Vicent Andrés Estellés,5
V4-114-98,2812,4507559,Dr. Lluch,25
V4-98-114,2812,4507273,Mas del Rosari,5
V4-102-98,2812,4507562,Dr. Lluch,25
V4-98-102,2812,4507276,Vicent Andrés Estellés,5
V4-114-98,2812,4507565,Dr. Lluch,25
V4-98-114,2812,4507279,Mas del Rosari,5
V4-102-98,2812,4507568,Dr. Lluch,25
V4-98-102,2812,4507282,Vicent Andrés Estellés,5
V4-114-98,2812,4507571,Dr. Lluch,25
V4-98-114,2812,4507285,Mas del Rosari,5
V4-102-98,2812,4507574,Dr. Lluch,25
V4-98-102,2812,4507288,Vicent Andrés Estellés,5
V4-114-98,2812,4507577,Dr. Lluch,25
V4-98-114,2812,4507291,Mas del Rosari,5
V4-102-98,2812,4507580,Dr. Lluch,25
V4-98-102,2812,4507294,Vicent Andrés Estellés,5
V4-114-98,2812,4507583,Dr. Lluch,25
V4-98-114,2812,4507297,Mas del Rosari,5
V4-102-98,2812,4507586,Dr. Lluch,25
V4-98-102,2812,4507300,Vicent Andrés Estellés,5
V4-114-98,2812,4507589,Dr. Lluch,25
V4-98-114,2812,4507303,Mas del Rosari,5
V4-102-98,2812,4507592,Dr. Lluch,25
V4-98-102,2812,4507306,Vicent Andrés Estellés,5
V4-114-98,2812,4507595,Dr. Lluch,25
V4-98-114,2812,4507309,Mas del Rosari,5
V4-102-98,2812,4507598,Dr. Lluch,25
V4-98-102,2812,4507312,Vicent Andrés Estellés,5
V4-114-98,2812,4507601,Dr. Lluch,25
V4-98-114,2812,4507315,Mas del Rosari,5
V4-102-98,2812,4507604,Dr. Lluch,25
V4-98-102,2812,4507318,Vicent Andrés Estellés,5
V4-114-98,2812,4507607,Dr. Lluch,25
V4-98-114,2812,4507321,Mas del Rosari,5
V4-102-98,2812,4507610,Dr. Lluch,25
V4-98-102,2812,4507324,Vicent Andrés Estellés,5
V4-114-98,2812,4507613,Dr. Lluch,25
V4-98-114,2812,4507327,Mas del Rosari,5
V4-102-98,2812,4507616,Dr. Lluch,25
V4-98-102,2812,4507330,Vicent Andrés Estellés,5
V4-114-98,2812,4507619,Dr. Lluch,25
V4-98-102,2812,4507331,Vicent Andrés Estellés,5
V4-102-98,2812,4507622,Dr. Lluch,25
V4-114-98,2812,4507625,Dr. Lluch,25
V4-98-114,2812,4507334,Mas del Rosari,5
V4-102-98,2812,4507627,Dr. Lluch,25
V4-114-98,2812,4507629,Dr. Lluch,25
V4-102-98,2812,4507631,Dr. Lluch,25
V4-98-102,2812,4507339,Vicent Andrés Estellés,5
V4-114-98,2812,4507633,Dr. Lluch,25
V4-102-98,2812,4507635,Dr. Lluch,25
V4-98-102,2812,4507341,Vicent Andrés Estellés,5
V4-114-98,2812,4507636,Dr. Lluch,25
V4-114-98,2812,4507640,Dr. Lluch,25
V4-102-98,2812,4507642,Dr. Lluch,25
V4-102-98,2812,4507643,Dr. Lluch,25
V4-94-115,2812,4507053,Ll. Llarga - Terramelar,25
V4-115-29,2812,4507352,Empalme,25
V4-29-115,2812,4507057,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507360,Empalme,25
V4-29-115,2812,4507062,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507366,Empalme,25
V4-94-115,2812,4507066,Ll. Llarga - Terramelar,25
V4-115-29,2812,4507371,Empalme,25
V4-29-115,2812,4507070,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507377,Empalme,25
V4-29-115,2812,4507074,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507383,Empalme,25
V4-29-115,2812,4507080,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507389,Empalme,25
V4-29-115,2812,4507086,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507395,Empalme,25
V4-29-115,2812,4507091,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507401,Empalme,25
V4-29-115,2812,4507097,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507407,Empalme,25
V4-29-115,2812,4507103,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507413,Empalme,25
V4-29-115,2812,4507109,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507419,Empalme,25
V4-29-115,2812,4507115,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507425,Empalme,25
V4-29-115,2812,4507121,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507431,Empalme,25
V4-29-115,2812,4507127,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507437,Empalme,25
V4-29-115,2812,4507133,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507443,Empalme,25
V4-29-115,2812,4507139,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507449,Empalme,25
V4-29-115,2812,4507145,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507455,Empalme,25
V4-29-115,2812,4507151,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507461,Empalme,25
V4-29-115,2812,4507157,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507467,Empalme,25
V4-29-115,2812,4507163,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507473,Empalme,25
V4-29-115,2812,4507169,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507479,Empalme,25
V4-29-115,2812,4507175,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507485,Empalme,25
V4-29-115,2812,4507181,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507491,Empalme,25
V4-29-115,2812,4507187,Ll. Llarga - Terramelar,5
V4-115-29,2812,4507497,Empalme,25
